,District,Households surveyed,Women age 15-49 years interviewed,Men age 15-49 years interviewed,1. Population (female) age 6+ years who ever attended school (%),3. Sex ratio of the total population (females per 1000 males),4. Sex ratio at birth for children born in the last five years (females per 1000 males),7. Households with an improved drinking-water source1 (%),8. Households using improved sanitation facility2 (%),9. Households using clean fuel for cooking3 (%),12. Women who are literate (%),13. Men who are literate (%),14. Women with 10 or more years of schooling (%),15. Women age 20-24 years married before age 18 years (%),19. Any modern method (%),30. Mothers who had at least 4 antenatal care visits (%),32. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),40. Institutional births (%),42. Home delivery conducted by skilled health personnel (out of total deliveries) (%),47. Children age 12-23 months fully immunized (BCG measles and 3 doses each of polio/DPT) (%),53. Children age 9-59 months who received a vitamin A dose in last 6 months (%),62. Children under age 3 years breastfed within one hour of birth8 (%),65. Breastfeeding children age 6-23 months receiving an adequate diet9 10 (%),67. Total children age 6-23 months receiving an adequate diet9 10 (%),68. Children under 5 years who are stunted11 (%),72. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2) (%),76. Children age 6-59 months who are anaemic (<11.0 g/dl) (%),79. All women age 15-49 years who are anaemic (%),91. Cervix (%),92. Breast (%),93. Oral cavity (%),State,Region,Zone
963,Dharwad,410.0,488.0,69.0,medium,medium,low,high,medium,low,medium,medium,low,low,high,high,medium,high,low,high,medium,medium,low,low,medium,low,medium,medium,low,medium,low,KA,Rural,Southern Zone
964,Dharwad,804.0,912.0,134.0,high,medium,low,high,medium,medium,medium,high,medium,low,high,high,medium,high,low,medium,high,medium,low,low,medium,low,medium,medium,low,low,low,KA,Total,Southern Zone
965,Uttara Kannada,566.0,608.0,69.0,high,medium,low,medium,medium,medium,high,high,medium,low,medium,high,medium,high,low,high,high,medium,low,low,medium,high,medium,medium,low,low,low,KA,Rural,Southern Zone
966,Uttara Kannada,799.0,858.0,99.0,high,medium,low,medium,medium,medium,high,high,medium,low,medium,high,medium,high,low,medium,high,medium,low,low,medium,medium,medium,medium,low,low,low,KA,Total,Southern Zone
967,Haveri,625.0,686.0,114.0,medium,low,low,high,medium,low,medium,high,low,medium,medium,high,low,high,low,medium,high,medium,low,low,medium,medium,medium,medium,low,low,low,KA,Rural,Southern Zone
968,Haveri,792.0,856.0,146.0,medium,low,medium,high,medium,medium,medium,high,medium,low,medium,high,low,high,low,high,high,medium,low,low,medium,medium,medium,medium,low,low,low,KA,Total,Southern Zone
969,Bellary,392.0,452.0,66.0,medium,medium,low,high,medium,medium,medium,high,medium,low,medium,high,medium,high,low,high,high,medium,low,low,high,medium,high,medium,low,low,low,KA,Urban,Southern Zone
970,Bellary,393.0,460.0,83.0,low,low,low,high,low,medium,low,medium,low,medium,medium,high,medium,high,low,high,high,medium,low,low,high,medium,high,medium,low,low,low,KA,Rural,Southern Zone
971,Bellary,785.0,912.0,149.0,medium,low,low,high,medium,medium,medium,medium,low,medium,medium,high,medium,high,low,high,high,medium,low,low,high,medium,high,medium,low,low,low,KA,Total,Southern Zone
972,Chitradurga,645.0,738.0,116.0,medium,medium,low,high,low,low,medium,high,medium,medium,high,medium,medium,high,low,medium,high,medium,low,medium,medium,medium,medium,medium,low,low,low,KA,Rural,Southern Zone
973,Chitradurga,815.0,937.0,149.0,medium,low,medium,high,medium,medium,medium,high,medium,medium,high,high,medium,high,low,medium,high,medium,low,medium,low,medium,medium,medium,low,low,low,KA,Total,Southern Zone
974,Davanagere,396.0,433.0,55.0,high,medium,medium,high,high,high,high,high,high,low,medium,high,high,high,low,medium,high,high,medium,medium,high,low,medium,medium,medium,medium,low,KA,Urban,Southern Zone
975,Davanagere,395.0,441.0,71.0,medium,low,medium,high,medium,low,medium,medium,medium,medium,high,high,high,high,low,high,high,high,low,low,medium,medium,high,medium,medium,medium,low,KA,Rural,Southern Zone
976,Davanagere,791.0,874.0,126.0,medium,low,medium,high,medium,medium,medium,medium,medium,medium,high,high,high,high,low,high,high,high,low,low,medium,medium,high,medium,medium,medium,low,KA,Total,Southern Zone
979,Shimoga,794.0,863.0,99.0,medium,medium,low,high,high,medium,high,high,medium,low,medium,high,medium,high,low,medium,high,medium,low,low,medium,medium,medium,medium,low,low,low,KA,Total,Southern Zone
981,Udupi,774.0,860.0,99.0,high,high,low,medium,high,medium,high,high,medium,low,medium,high,medium,high,low,medium,high,medium,medium,medium,low,medium,medium,medium,low,low,medium,KA,Total,Southern Zone
983,Chikmagalur,782.0,736.0,118.0,medium,medium,high,high,medium,medium,medium,medium,medium,medium,medium,medium,low,high,low,medium,high,medium,low,low,low,medium,medium,medium,low,low,low,KA,Total,Southern Zone
984,Tumkur,643.0,641.0,83.0,medium,medium,low,high,medium,low,medium,high,medium,low,high,high,medium,high,low,high,high,medium,low,low,medium,medium,medium,medium,low,low,low,KA,Rural,Southern Zone
985,Tumkur,815.0,810.0,116.0,medium,medium,medium,high,medium,medium,medium,high,medium,low,high,high,medium,high,low,medium,high,medium,low,low,low,medium,medium,medium,low,low,low,KA,Total,Southern Zone
986,Bangalore,713.0,736.0,103.0,high,low,low,high,high,high,high,high,high,low,medium,medium,medium,high,low,medium,high,medium,medium,medium,low,low,medium,medium,low,low,low,KA,Urban,Southern Zone
987,Bangalore,775.0,798.0,114.0,high,low,low,high,high,high,high,high,high,low,medium,medium,medium,high,low,medium,high,medium,medium,low,low,low,medium,medium,low,low,low,KA,Total,Southern Zone
988,Mandya,665.0,681.0,77.0,medium,medium,medium,high,medium,medium,medium,medium,medium,low,high,high,low,high,low,medium,high,medium,low,medium,low,medium,medium,medium,medium,low,low,KA,Rural,Southern Zone
989,Mandya,785.0,798.0,97.0,medium,medium,low,high,medium,medium,medium,high,medium,low,high,high,low,high,low,medium,high,medium,low,low,low,low,medium,medium,low,low,low,KA,Total,Southern Zone
991,Hassan,817.0,821.0,115.0,medium,medium,medium,high,medium,medium,medium,high,medium,low,high,high,medium,high,low,medium,high,medium,low,low,low,low,medium,medium,low,low,low,KA,Total,Southern Zone
994,Dakshina Kannada,769.0,859.0,114.0,high,medium,medium,high,high,medium,high,high,medium,low,low,high,medium,high,low,high,high,medium,low,medium,low,medium,medium,medium,low,low,medium,KA,Total,Southern Zone
995,Kodagu,670.0,667.0,96.0,high,high,medium,high,high,medium,high,high,medium,low,medium,high,medium,high,low,medium,high,medium,low,low,medium,medium,medium,medium,low,low,low,KA,Rural,Southern Zone
996,Kodagu,796.0,804.0,116.0,high,medium,medium,high,high,medium,high,high,medium,low,medium,high,medium,high,low,medium,high,medium,low,low,low,medium,medium,medium,low,low,low,KA,Total,Southern Zone
997,Mysore,384.0,422.0,56.0,high,medium,low,high,high,high,high,high,high,low,medium,medium,medium,high,low,medium,high,low,low,low,low,low,medium,medium,low,low,low,KA,Urban,Southern Zone
998,Mysore,397.0,441.0,57.0,medium,medium,low,high,medium,medium,medium,medium,low,medium,high,medium,medium,high,low,medium,high,medium,low,low,low,medium,medium,medium,low,low,low,KA,Rural,Southern Zone
999,Mysore,781.0,863.0,113.0,medium,medium,low,high,medium,high,medium,high,medium,low,high,medium,medium,high,low,medium,high,medium,low,low,low,low,medium,medium,low,low,low,KA,Total,Southern Zone
1001,Chamarajanagar,804.0,859.0,114.0,medium,medium,medium,high,low,medium,medium,medium,low,medium,medium,high,medium,high,low,medium,high,high,low,low,medium,medium,medium,medium,low,medium,low,KA,Total,Southern Zone
1002,Gulbarga,399.0,472.0,63.0,medium,medium,medium,high,medium,high,medium,high,medium,medium,medium,high,medium,high,low,low,high,medium,low,low,medium,low,high,medium,medium,medium,low,KA,Urban,Southern Zone
1003,Gulbarga,404.0,450.0,72.0,low,medium,low,high,low,low,low,medium,low,medium,high,high,medium,high,low,high,high,medium,low,low,high,medium,high,medium,low,low,low,KA,Rural,Southern Zone
1004,Gulbarga,803.0,922.0,135.0,medium,medium,low,high,low,medium,medium,medium,medium,medium,medium,high,medium,high,low,medium,high,medium,low,low,high,medium,high,medium,low,low,low,KA,Total,Southern Zone
1005,Yadgir,642.0,735.0,99.0,low,low,low,high,low,low,low,low,low,medium,medium,medium,low,high,low,medium,high,high,low,low,high,medium,high,medium,low,low,low,KA,Rural,Southern Zone
1006,Yadgir,785.0,943.0,134.0,low,medium,medium,high,low,low,low,low,low,medium,medium,medium,low,high,low,medium,high,medium,low,low,high,medium,high,medium,low,low,low,KA,Total,Southern Zone
1007,Kolar,386.0,443.0,62.0,high,medium,medium,low,high,high,high,high,medium,low,high,high,high,high,low,high,high,medium,low,low,low,low,medium,medium,low,low,low,KA,Urban,Southern Zone
1009,Kolar,787.0,906.0,110.0,medium,medium,low,medium,medium,medium,medium,high,medium,low,high,high,high,high,low,high,high,medium,low,low,medium,medium,medium,medium,low,medium,low,KA,Total,Southern Zone
1011,Chikkaballapura,784.0,819.0,100.0,medium,medium,low,high,medium,medium,medium,medium,medium,medium,high,high,medium,high,low,medium,high,medium,low,low,medium,medium,medium,medium,low,low,low,KA,Total,Southern Zone
1012,Bangalore Rural,587.0,662.0,89.0,medium,medium,high,high,high,medium,medium,high,medium,medium,high,high,medium,high,low,medium,high,medium,low,low,medium,medium,medium,medium,low,low,low,KA,Rural,Southern Zone
1013,Bangalore Rural - Total,799.0,874.0,132.0,medium,medium,high,high,high,medium,high,high,medium,medium,high,high,medium,high,low,medium,high,medium,low,low,low,medium,medium,medium,low,low,low,KA,Rural,Southern Zone
1014,Ramanagara,598.0,564.0,85.0,medium,medium,medium,high,medium,medium,medium,high,medium,medium,high,high,medium,high,low,medium,high,medium,low,low,low,medium,medium,medium,low,low,low,KA,Rural,Southern Zone
1015,Ramanagara,780.0,766.0,126.0,medium,medium,medium,high,medium,medium,medium,high,medium,medium,high,high,medium,high,low,medium,high,medium,low,low,low,medium,medium,medium,low,low,low,KA,Total,Southern Zone
1016,Sheopur,793.0,903.0,122.0,low,low,medium,high,low,low,low,medium,low,medium,medium,low,low,high,low,medium,medium,medium,low,low,high,high,high,high,low,low,low,MP,Rural,Central Zone
1017,Sheopur,947.0,1098.0,160.0,low,low,medium,high,low,low,low,medium,low,medium,medium,low,low,high,low,medium,medium,medium,low,low,high,high,high,high,low,low,low,MP,Total,Central Zone
1018,Morena,702.0,816.0,122.0,medium,low,medium,high,low,low,medium,high,low,medium,high,medium,low,high,low,medium,medium,low,low,low,high,medium,high,medium,medium,medium,low,MP,Rural,Central Zone
1019,Morena,943.0,1125.0,182.0,medium,low,medium,high,medium,low,medium,high,low,medium,medium,medium,low,high,low,medium,medium,medium,low,low,medium,medium,high,medium,medium,low,low,MP,Total,Central Zone
1020,Bhind,704.0,750.0,109.0,medium,low,low,high,low,low,medium,medium,low,medium,high,low,low,high,low,medium,medium,medium,low,low,high,medium,high,high,low,low,low,MP,Rural,Central Zone
1021,Bhind,946.0,1049.0,163.0,medium,low,low,high,low,low,medium,high,low,medium,medium,low,low,high,low,medium,medium,medium,low,low,medium,medium,high,high,medium,low,low,MP,Total,Central Zone
1022,Gwalior,936.0,1193.0,176.0,medium,low,low,high,high,high,high,high,medium,low,medium,medium,medium,high,low,medium,medium,low,low,low,medium,medium,high,medium,medium,low,low,MP,Urban,Central Zone
1023,Gwalior,950.0,1132.0,183.0,medium,low,low,high,low,low,low,medium,low,medium,medium,low,low,high,low,medium,medium,low,low,low,medium,medium,high,high,medium,low,low,MP,Rural,Central Zone
1024,Gwalior,1886.0,2325.0,359.0,medium,low,low,high,medium,medium,medium,medium,medium,low,medium,medium,medium,high,low,medium,medium,low,low,low,medium,medium,high,medium,medium,low,low,MP,Total,Central Zone
1025,Datia,728.0,843.0,124.0,medium,low,low,high,low,low,medium,medium,low,medium,high,low,low,high,low,medium,medium,low,low,low,high,medium,high,high,medium,low,low,MP,Rural,Central Zone
1026,Datia,951.0,1121.0,170.0,medium,low,low,high,low,low,medium,medium,low,medium,high,low,low,high,low,medium,medium,low,low,low,high,medium,high,high,medium,low,low,MP,Total,Central Zone
1027,Shivpuri,770.0,904.0,153.0,low,low,medium,medium,low,low,low,medium,low,medium,high,low,low,high,low,medium,medium,low,low,low,high,medium,high,medium,medium,medium,low,MP,Rural,Central Zone
1028,Shivpuri,946.0,1132.0,206.0,medium,low,medium,medium,low,low,low,medium,low,medium,high,low,low,high,low,medium,medium,medium,low,low,high,medium,medium,medium,medium,medium,low,MP,Total,Central Zone
1029,Tikamgarh,727.0,841.0,117.0,medium,low,low,medium,low,low,low,medium,low,high,medium,low,low,high,low,low,medium,low,low,low,high,medium,high,medium,low,low,low,MP,Rural,Central Zone
1030,Tikamgarh,894.0,1060.0,148.0,medium,low,low,medium,low,low,medium,medium,low,high,medium,low,low,high,low,low,medium,low,low,low,high,medium,high,medium,low,low,low,MP,Total,Central Zone
1031,Chhatarpur,673.0,754.0,105.0,medium,low,low,medium,low,low,low,high,low,high,medium,low,low,high,low,medium,medium,medium,low,low,medium,medium,high,medium,low,low,low,MP,Rural,Central Zone
1032,Chhatarpur,883.0,1000.0,141.0,medium,low,low,medium,low,low,medium,medium,low,medium,medium,low,low,high,low,medium,medium,low,low,low,medium,medium,high,medium,low,low,low,MP,Total,Central Zone
1033,Panna,774.0,795.0,118.0,medium,low,low,medium,low,low,medium,medium,low,medium,medium,low,low,high,low,low,medium,low,low,low,medium,medium,high,medium,low,low,low,MP,Rural,Central Zone
1034,Panna,899.0,954.0,141.0,medium,low,low,high,low,low,medium,medium,low,medium,medium,low,low,high,low,low,medium,low,low,low,medium,medium,high,medium,low,low,low,MP,Total,Central Zone
1035,Sagar,631.0,659.0,86.0,medium,low,low,medium,low,low,medium,high,low,medium,medium,low,low,high,low,medium,medium,low,low,low,medium,medium,high,medium,low,low,low,MP,Rural,Central Zone
1036,Sagar,900.0,960.0,124.0,medium,low,low,high,low,low,medium,high,low,medium,medium,low,low,high,low,medium,medium,low,low,low,medium,medium,high,medium,low,low,low,MP,Total,Central Zone
1037,Damoh,731.0,789.0,124.0,medium,low,low,medium,low,low,medium,high,low,medium,medium,low,low,medium,low,medium,medium,medium,low,low,medium,medium,high,medium,low,low,low,MP,Rural,Central Zone
1038,Damoh,920.0,1015.0,157.0,medium,low,low,high,low,low,medium,high,low,medium,medium,low,low,high,low,medium,medium,medium,low,low,medium,medium,high,medium,low,low,low,MP,Total,Central Zone
1039,Satna,695.0,761.0,104.0,medium,medium,medium,high,low,low,medium,high,low,medium,medium,low,low,high,low,medium,medium,low,low,low,medium,medium,high,medium,low,low,low,MP,Rural,Central Zone
1040,Satna,897.0,1010.0,142.0,medium,medium,medium,high,low,low,medium,high,low,medium,medium,low,low,high,low,medium,medium,low,low,low,medium,medium,high,medium,low,low,low,MP,Total,Central Zone
1041,Rewa,746.0,898.0,127.0,medium,medium,low,high,low,low,medium,high,low,medium,medium,low,low,high,low,medium,medium,medium,low,low,medium,medium,medium,medium,low,low,low,MP,Rural,Central Zone
1042,Rewa,909.0,1092.0,152.0,medium,medium,low,high,low,low,medium,high,low,medium,medium,low,low,high,low,medium,medium,medium,low,low,medium,medium,medium,medium,low,low,low,MP,Total,Central Zone
1043,Umaria,735.0,787.0,118.0,medium,medium,medium,medium,low,low,medium,medium,low,medium,medium,low,low,high,low,medium,medium,low,low,low,medium,medium,high,high,low,low,low,MP,Rural,Central Zone
1044,Umaria,896.0,973.0,158.0,medium,medium,medium,medium,low,low,medium,medium,low,medium,medium,low,low,high,low,medium,medium,low,low,low,medium,medium,high,high,low,low,low,MP,Total,Central Zone
1045,Neemuch,650.0,800.0,123.0,medium,medium,low,medium,low,low,low,high,low,medium,low,medium,low,high,low,medium,high,low,low,low,medium,medium,high,medium,medium,low,low,MP,Rural,Central Zone
1046,Neemuch,936.0,1186.0,191.0,medium,medium,low,medium,low,medium,medium,high,low,medium,low,low,low,high,low,medium,high,low,low,low,medium,medium,high,medium,medium,low,low,MP,Total,Central Zone
1047,Mandsaur,749.0,943.0,169.0,medium,medium,low,medium,low,low,low,high,low,high,low,low,low,high,low,medium,medium,low,low,low,medium,medium,high,medium,low,low,low,MP,Rural,Central Zone
1048,Mandsaur,947.0,1210.0,210.0,medium,medium,low,medium,low,low,medium,high,low,high,low,medium,low,high,low,medium,medium,low,low,low,medium,medium,high,medium,low,low,low,MP,Total,Central Zone
1049,Ratlam,652.0,731.0,112.0,low,medium,medium,high,low,low,low,medium,low,high,low,low,low,high,low,medium,medium,low,low,low,high,high,high,medium,low,low,low,MP,Rural,Central Zone
1050,Ratlam,933.0,1088.0,166.0,medium,medium,low,high,low,low,medium,high,low,medium,low,medium,low,high,low,medium,high,low,low,low,medium,medium,high,medium,low,low,low,MP,Total,Central Zone
1051,Ujjain,945.0,1269.0,186.0,medium,medium,medium,high,high,high,high,high,medium,medium,medium,medium,low,high,low,medium,high,low,low,low,medium,low,high,medium,medium,low,low,MP,Urban,Central Zone
1052,Ujjain,943.0,1220.0,197.0,medium,medium,medium,high,low,low,low,high,low,high,medium,low,low,high,low,medium,high,low,low,low,medium,medium,high,medium,low,low,low,MP,Rural,Central Zone
1053,Ujjain,1888.0,2489.0,383.0,medium,medium,medium,high,medium,medium,medium,high,low,medium,medium,medium,low,high,low,medium,high,low,low,low,medium,medium,high,medium,medium,low,low,MP,Total,Central Zone
1054,Shajapur,747.0,853.0,121.0,low,low,low,high,low,low,low,high,low,medium,medium,medium,low,high,low,medium,medium,low,low,low,high,medium,high,medium,medium,low,low,MP,Rural,Central Zone
1055,Shajapur,945.0,1098.0,170.0,medium,low,low,high,low,low,medium,high,low,medium,medium,medium,low,high,low,high,medium,low,low,low,high,medium,high,medium,medium,low,low,MP,Total,Central Zone
1056,Dewas,656.0,801.0,126.0,medium,medium,medium,high,medium,low,medium,high,low,medium,high,medium,low,high,low,medium,medium,low,low,low,medium,medium,high,medium,medium,low,low,MP,Rural,Central Zone
1057,Dewas,939.0,1136.0,172.0,medium,medium,medium,high,medium,medium,medium,high,low,medium,high,medium,low,high,low,medium,medium,low,low,low,medium,medium,high,medium,medium,low,low,MP,Total,Central Zone
1058,Dhar,746.0,992.0,146.0,low,medium,medium,high,low,low,low,medium,low,medium,medium,low,low,high,low,medium,medium,low,medium,low,medium,medium,high,medium,medium,medium,low,MP,Rural,Central Zone
1059,Dhar,944.0,1237.0,186.0,medium,medium,medium,high,low,medium,medium,medium,low,medium,medium,low,low,high,low,medium,high,low,medium,low,medium,medium,high,medium,medium,medium,low,MP,Total,Central Zone
1060,Indore,1693.0,2081.0,334.0,high,low,low,high,high,high,high,high,medium,low,medium,high,medium,high,low,medium,medium,low,medium,low,medium,low,high,medium,medium,low,low,MP,Urban,Central Zone
1061,Indore,1935.0,2412.0,388.0,medium,low,low,high,high,high,medium,high,medium,low,medium,high,medium,high,low,medium,medium,low,low,low,medium,low,high,medium,medium,low,low,MP,Total,Central Zone
